hora;fechamento;ganho;perda
2018-01-17T03:00:00.0000000Z;0.08996675731657389;0;1
2018-01-17T04:00:00.0000000Z;0.0897895853089844;0;1
2018-01-17T05:00:00.0000000Z;0.08971108522634069;0;1
2018-01-17T06:00:00.0000000Z;0.08933447915688322;0;1
2018-01-17T07:00:00.0000000Z;0.09055387414878831;1;0
2018-01-17T08:00:00.0000000Z;0.09027292422027444;0;1
2018-01-17T09:00:00.0000000Z;0.09014477994663125;0;1
2018-01-17T10:00:00.0000000Z;0.08895991350830193;0;1
2018-01-17T11:00:00.0000000Z;0.08856450949498355;0;1
2018-01-17T12:00:00.0000000Z;0.08743740736785294;0;1
2018-01-17T13:00:00.0000000Z;0.0861080210002815;0;1
2018-01-17T14:00:00.0000000Z;0.08505615063904007;0;1
2018-01-17T15:00:00.0000000Z;0.08354405253932119;0;1
2018-01-17T16:00:00.0000000Z;0.08326434165788581;0;1
2018-01-17T17:00:00.0000000Z;0.08815327099211476;1;0
2018-01-17T18:00:00.0000000Z;0.08761013564035358;0;1
2018-01-17T19:00:00.0000000Z;0.08672583830818134;0;1
2018-01-17T20:00:00.0000000Z;0.08828105739075277;1;0
2018-01-17T21:00:00.0000000Z;0.09057222573063703;1;0
2018-01-17T22:00:00.0000000Z;0.09233704797041364;1;0
2018-01-17T23:00:00.0000000Z;0.09006269684982168;0;1
2018-01-18T00:00:00.0000000Z;0.09132997884589197;1;0
2018-01-18T01:00:00.0000000Z;0.09033227483745843;0;1
2018-01-18T02:00:00.0000000Z;0.09095065417335624;1;0
2018-01-18T03:00:00.0000000Z;0.09087733758088382;0;1
2018-01-18T04:00:00.0000000Z;0.08938585710311107;0;1
2018-01-18T05:00:00.0000000Z;0.08904090803314413;0;1
2018-01-18T06:00:00.0000000Z;0.08984789063422324;1;0
2018-01-18T07:00:00.0000000Z;0.08984665109671074;0;1
2018-01-18T08:00:00.0000000Z;0.08920246937718787;0;1
2018-01-18T09:00:00.0000000Z;0.08963893085113228;1;0
2018-01-18T10:00:00.0000000Z;0.08927210935722234;0;1
2018-01-18T11:00:00.0000000Z;0.08902875400885657;0;1
2018-01-18T12:00:00.0000000Z;0.08961130472345523;1;0
2018-01-18T13:00:00.0000000Z;0.0893440798626088;0;1
2018-01-18T14:00:00.0000000Z;0.09057337684164522;1;0
2018-01-18T15:00:00.0000000Z;0.09100509367004787;1;0
2018-01-18T16:00:00.0000000Z;0.09142038946662429;1;0
